average_value_gap,blotto_nash_distance,blunder_rate,comparison_axis,connect4_optimal_move_accuracy,consistency,experiment_group,game,hallucination_rate,invalid_attempt_rate,is_section14_3,legality_rate,losses,matches,model,prompt_family,prompt_family_id,run_id,run_label,scope_id,scope_type,tie_rate,ties,win_rate,wins
20010.8,,0.8,prompt_family,20.0,"{'variance_across_trials': 0.0, 'per_state_agreement': 1.0, 'outcome_stability': 1.0, 'accuracy_variance': 0.0, 'nash_distance_variance': None}",connect4_oracle_accuracy,connect4,0.0,0.0,False,1.0,30,30,mock-deterministic,legality_first,,run_20260410_173111_8bf1db5_dirty,prompt_legality_first_architecture_comparison,legality_first_v1,prompt,0.0,0,0.0,0
,0.18466666666666667,,difficulty,,"{'variance_across_trials': 0.0, 'per_state_agreement': None, 'outcome_stability': 1.0, 'accuracy_variance': None, 'nash_distance_variance': 0.0015071111111111114}",internal_ai_tournament,blotto,0.0,0.0,False,1.0,0,20,mock-deterministic,structured_reasoning,structured_reasoning_v1,run_20260410_173140_8bf1db5_dirty,difficulty_blotto_harder,single,architecture,1.0,20,0.0,0
,0.15533333333333332,,difficulty,,"{'variance_across_trials': 0.0, 'per_state_agreement': None, 'outcome_stability': 1.0, 'accuracy_variance': None, 'nash_distance_variance': 0.0026271111111111113}",internal_ai_tournament,blotto,0.0,0.0,False,1.0,0,20,mock-deterministic,structured_reasoning,structured_reasoning_v1,run_20260410_173140_8bf1db5_dirty,difficulty_blotto_harder,parallel,architecture,1.0,20,0.0,0
,0.16733333333333333,,difficulty,,"{'variance_across_trials': 0.0, 'per_state_agreement': None, 'outcome_stability': 1.0, 'accuracy_variance': None, 'nash_distance_variance': 0.003577333333333334}",internal_ai_tournament,blotto,0.0,0.0,False,1.0,0,20,mock-deterministic,structured_reasoning,structured_reasoning_v1,run_20260410_173140_8bf1db5_dirty,difficulty_blotto_harder,hierarchical,architecture,1.0,20,0.0,0
,0.149,,difficulty,,"{'variance_across_trials': 0.185, 'per_state_agreement': None, 'outcome_stability': 0.425, 'accuracy_variance': None, 'nash_distance_variance': 0.003447888888888889}",blotto_vs_bots,blotto,0.0,0.0,False,1.0,17,40,mock-deterministic,structured_reasoning,structured_reasoning_v1,run_20260410_173140_8bf1db5_dirty,difficulty_blotto_harder,single,architecture,0.25,10,0.325,13
,0.1605,,difficulty,,"{'variance_across_trials': 0.156875, 'per_state_agreement': None, 'outcome_stability': 0.55, 'accuracy_variance': None, 'nash_distance_variance': 0.0031230833333333336}",blotto_vs_bots,blotto,0.0,0.0,False,1.0,22,40,mock-deterministic,structured_reasoning,structured_reasoning_v1,run_20260410_173140_8bf1db5_dirty,difficulty_blotto_harder,parallel,architecture,0.25,10,0.2,8
,0.16233333333333333,,difficulty,,"{'variance_across_trials': 0.1775, 'per_state_agreement': None, 'outcome_stability': 0.475, 'accuracy_variance': None, 'nash_distance_variance': 0.0041856666666666665}",blotto_vs_bots,blotto,0.0,0.0,False,1.0,19,40,mock-deterministic,structured_reasoning,structured_reasoning_v1,run_20260410_173140_8bf1db5_dirty,difficulty_blotto_harder,hierarchical,architecture,0.25,10,0.275,11
,0.1691111111111111,,difficulty,,"{'variance_across_trials': 0.0, 'per_state_agreement': 1.0, 'outcome_stability': 1.0, 'accuracy_variance': None, 'nash_distance_variance': 0.0027155061728395065}",internal_ai_tournament,blotto,0.0,0.0,False,1.0,0,60,mock-deterministic,structured_reasoning,,run_20260410_173140_8bf1db5_dirty,difficulty_blotto_harder,mock-deterministic,model,1.0,60,0.0,0
,0.15727777777777777,,difficulty,,"{'variance_across_trials': 0.1757638888888889, 'per_state_agreement': None, 'outcome_stability': 0.48333333333333334, 'accuracy_variance': None, 'nash_distance_variance': 0.0036203672839506176}",blotto_vs_bots,blotto,0.0,0.0,False,1.0,58,120,mock-deterministic,structured_reasoning,,run_20260410_173140_8bf1db5_dirty,difficulty_blotto_harder,mock-deterministic,model,0.25,30,0.26666666666666666,32
,0.1691111111111111,,difficulty,,"{'variance_across_trials': 0.0, 'per_state_agreement': 1.0, 'outcome_stability': 1.0, 'accuracy_variance': None, 'nash_distance_variance': 0.0027155061728395065}",internal_ai_tournament,blotto,0.0,0.0,False,1.0,0,60,mock-deterministic,structured_reasoning,,run_20260410_173140_8bf1db5_dirty,difficulty_blotto_harder,structured_reasoning_v1,prompt,1.0,60,0.0,0
,0.15727777777777777,,difficulty,,"{'variance_across_trials': 0.1757638888888889, 'per_state_agreement': None, 'outcome_stability': 0.48333333333333334, 'accuracy_variance': None, 'nash_distance_variance': 0.0036203672839506176}",blotto_vs_bots,blotto,0.0,0.0,False,1.0,58,120,mock-deterministic,structured_reasoning,,run_20260410_173140_8bf1db5_dirty,difficulty_blotto_harder,structured_reasoning_v1,prompt,0.25,30,0.26666666666666666,32
,,,difficulty,,"{'variance_across_trials': 0.0, 'per_state_agreement': 1.0, 'outcome_stability': 1.0, 'accuracy_variance': None, 'nash_distance_variance': None}",internal_ai_tournament,connect4,0.0,0.0,False,1.0,0,20,mock-deterministic,structured_reasoning,structured_reasoning_v1,run_20260410_173141_8bf1db5_dirty,difficulty_connect4_wide,single,architecture,0.0,0,1.0,20
,,,difficulty,,"{'variance_across_trials': 0.25, 'per_state_agreement': 1.0, 'outcome_stability': 0.5, 'accuracy_variance': None, 'nash_distance_variance': None}",internal_ai_tournament,connect4,0.0,0.0,False,1.0,10,20,mock-deterministic,structured_reasoning,structured_reasoning_v1,run_20260410_173141_8bf1db5_dirty,difficulty_connect4_wide,parallel,architecture,0.0,0,0.5,10
,,,difficulty,,"{'variance_across_trials': 0.0, 'per_state_agreement': 1.0, 'outcome_stability': 1.0, 'accuracy_variance': None, 'nash_distance_variance': None}",internal_ai_tournament,connect4,0.0,0.0,False,1.0,20,20,mock-deterministic,structured_reasoning,structured_reasoning_v1,run_20260410_173141_8bf1db5_dirty,difficulty_connect4_wide,hierarchical,architecture,0.0,0,0.0,0
20004.0,,0.8,difficulty,20.0,"{'variance_across_trials': 0.0, 'per_state_agreement': 1.0, 'outcome_stability': 1.0, 'accuracy_variance': 0.0, 'nash_distance_variance': None}",connect4_oracle_accuracy,connect4,0.0,0.0,False,1.0,10,10,mock-deterministic,structured_reasoning,structured_reasoning_v1,run_20260410_173141_8bf1db5_dirty,difficulty_connect4_wide,single,architecture,0.0,0,0.0,0
20004.0,,0.8,difficulty,20.0,"{'variance_across_trials': 0.0, 'per_state_agreement': 1.0, 'outcome_stability': 1.0, 'accuracy_variance': 0.0, 'nash_distance_variance': None}",connect4_oracle_accuracy,connect4,0.0,0.0,False,1.0,10,10,mock-deterministic,structured_reasoning,structured_reasoning_v1,run_20260410_173141_8bf1db5_dirty,difficulty_connect4_wide,parallel,architecture,0.0,0,0.0,0
20004.0,,0.8,difficulty,20.0,"{'variance_across_trials': 0.0, 'per_state_agreement': 1.0, 'outcome_stability': 1.0, 'accuracy_variance': 0.0, 'nash_distance_variance': None}",connect4_oracle_accuracy,connect4,0.0,0.0,False,1.0,10,10,mock-deterministic,structured_reasoning,structured_reasoning_v1,run_20260410_173141_8bf1db5_dirty,difficulty_connect4_wide,hierarchical,architecture,0.0,0,0.0,0
,,,difficulty,,"{'variance_across_trials': 0.25, 'per_state_agreement': 1.0, 'outcome_stability': 0.5, 'accuracy_variance': None, 'nash_distance_variance': None}",internal_ai_tournament,connect4,0.0,0.0,False,1.0,30,60,mock-deterministic,structured_reasoning,,run_20260410_173141_8bf1db5_dirty,difficulty_connect4_wide,mock-deterministic,model,0.0,0,0.5,30
20004.0,,0.8,difficulty,20.0,"{'variance_across_trials': 0.0, 'per_state_agreement': 1.0, 'outcome_stability': 1.0, 'accuracy_variance': 0.0, 'nash_distance_variance': None}",connect4_oracle_accuracy,connect4,0.0,0.0,False,1.0,30,30,mock-deterministic,structured_reasoning,,run_20260410_173141_8bf1db5_dirty,difficulty_connect4_wide,mock-deterministic,model,0.0,0,0.0,0
,,,difficulty,,"{'variance_across_trials': 0.25, 'per_state_agreement': 1.0, 'outcome_stability': 0.5, 'accuracy_variance': None, 'nash_distance_variance': None}",internal_ai_tournament,connect4,0.0,0.0,False,1.0,30,60,mock-deterministic,structured_reasoning,,run_20260410_173141_8bf1db5_dirty,difficulty_connect4_wide,structured_reasoning_v1,prompt,0.0,0,0.5,30
20004.0,,0.8,difficulty,20.0,"{'variance_across_trials': 0.0, 'per_state_agreement': 1.0, 'outcome_stability': 1.0, 'accuracy_variance': 0.0, 'nash_distance_variance': None}",connect4_oracle_accuracy,connect4,0.0,0.0,False,1.0,30,30,mock-deterministic,structured_reasoning,,run_20260410_173141_8bf1db5_dirty,difficulty_connect4_wide,structured_reasoning_v1,prompt,0.0,0,0.0,0
,0.14150000000000001,,,,"{'variance_across_trials': 0.0, 'per_state_agreement': None, 'outcome_stability': 1.0, 'accuracy_variance': None, 'nash_distance_variance': 0.00142275}",internal_ai_tournament,blotto,0.0,0.0,False,1.0,0,20,mock-deterministic,structured_reasoning,structured_reasoning_v1,run_20260410_173224_8bf1db5_dirty,final_architecture_comparison,single,architecture,1.0,20,0.0,0
,0.128,,,,"{'variance_across_trials': 0.0, 'per_state_agreement': None, 'outcome_stability': 1.0, 'accuracy_variance': None, 'nash_distance_variance': 0.003506}",internal_ai_tournament,blotto,0.0,0.0,False,1.0,0,20,mock-deterministic,structured_reasoning,structured_reasoning_v1,run_20260410_173224_8bf1db5_dirty,final_architecture_comparison,parallel,architecture,1.0,20,0.0,0
,,,,,"{'variance_across_trials': 0.0, 'per_state_agreement': 1.0, 'outcome_stability': 1.0, 'accuracy_variance': None, 'nash_distance_variance': None}",internal_ai_tournament,connect4,0.0,0.0,False,1.0,0,20,mock-deterministic,structured_reasoning,structured_reasoning_v1,run_20260410_173224_8bf1db5_dirty,final_architecture_comparison,single,architecture,0.0,0,1.0,20
,,,,,"{'variance_across_trials': 0.25, 'per_state_agreement': 1.0, 'outcome_stability': 0.5, 'accuracy_variance': None, 'nash_distance_variance': None}",internal_ai_tournament,connect4,0.0,0.0,False,1.0,10,20,mock-deterministic,structured_reasoning,structured_reasoning_v1,run_20260410_173224_8bf1db5_dirty,final_architecture_comparison,parallel,architecture,0.0,0,0.5,10
,0.1295,,,,"{'variance_across_trials': 0.0, 'per_state_agreement': None, 'outcome_stability': 1.0, 'accuracy_variance': None, 'nash_distance_variance': 0.00296475}",internal_ai_tournament,blotto,0.0,0.0,False,1.0,0,20,mock-deterministic,structured_reasoning,structured_reasoning_v1,run_20260410_173224_8bf1db5_dirty,final_architecture_comparison,hierarchical,architecture,1.0,20,0.0,0
,,,,,"{'variance_across_trials': 0.0, 'per_state_agreement': 1.0, 'outcome_stability': 1.0, 'accuracy_variance': None, 'nash_distance_variance': None}",internal_ai_tournament,connect4,0.0,0.0,False,1.0,20,20,mock-deterministic,structured_reasoning,structured_reasoning_v1,run_20260410_173224_8bf1db5_dirty,final_architecture_comparison,hierarchical,architecture,0.0,0,0.0,0
,0.13925,,,,"{'variance_across_trials': 0.1975, 'per_state_agreement': None, 'outcome_stability': 0.675, 'accuracy_variance': None, 'nash_distance_variance': 0.0044769375}",blotto_vs_bots,blotto,0.0,0.0,False,1.0,27,40,mock-deterministic,structured_reasoning,structured_reasoning_v1,run_20260410_173224_8bf1db5_dirty,final_architecture_comparison,single,architecture,0.05,2,0.275,11
,0.15575,,,,"{'variance_across_trials': 0.249375, 'per_state_agreement': None, 'outcome_stability': 0.525, 'accuracy_variance': None, 'nash_distance_variance': 0.0041794375}",blotto_vs_bots,blotto,0.0,0.0,False,1.0,19,40,mock-deterministic,structured_reasoning,structured_reasoning_v1,run_20260410_173224_8bf1db5_dirty,final_architecture_comparison,parallel,architecture,0.0,0,0.525,21
,0.15625,,,,"{'variance_across_trials': 0.2275, 'per_state_agreement': None, 'outcome_stability': 0.65, 'accuracy_variance': None, 'nash_distance_variance': 0.0054984375}",blotto_vs_bots,blotto,0.0,0.0,False,1.0,26,40,mock-deterministic,structured_reasoning,structured_reasoning_v1,run_20260410_173224_8bf1db5_dirty,final_architecture_comparison,hierarchical,architecture,0.0,0,0.35,14
20010.8,,0.8,,20.0,"{'variance_across_trials': 0.0, 'per_state_agreement': 1.0, 'outcome_stability': 1.0, 'accuracy_variance': 0.0, 'nash_distance_variance': None}",connect4_oracle_accuracy,connect4,0.0,0.0,False,1.0,10,10,mock-deterministic,structured_reasoning,structured_reasoning_v1,run_20260410_173224_8bf1db5_dirty,final_architecture_comparison,single,architecture,0.0,0,0.0,0
20010.8,,0.8,,20.0,"{'variance_across_trials': 0.0, 'per_state_agreement': 1.0, 'outcome_stability': 1.0, 'accuracy_variance': 0.0, 'nash_distance_variance': None}",connect4_oracle_accuracy,connect4,0.0,0.0,False,1.0,10,10,mock-deterministic,structured_reasoning,structured_reasoning_v1,run_20260410_173224_8bf1db5_dirty,final_architecture_comparison,parallel,architecture,0.0,0,0.0,0
20010.8,,0.8,,20.0,"{'variance_across_trials': 0.0, 'per_state_agreement': 1.0, 'outcome_stability': 1.0, 'accuracy_variance': 0.0, 'nash_distance_variance': None}",connect4_oracle_accuracy,connect4,0.0,0.0,False,1.0,10,10,mock-deterministic,structured_reasoning,structured_reasoning_v1,run_20260410_173224_8bf1db5_dirty,final_architecture_comparison,hierarchical,architecture,0.0,0,0.0,0
,0.133,,,,"{'variance_across_trials': 0.0, 'per_state_agreement': 1.0, 'outcome_stability': 1.0, 'accuracy_variance': None, 'nash_distance_variance': 0.0026676666666666667}",internal_ai_tournament,blotto,0.0,0.0,False,1.0,0,60,mock-deterministic,structured_reasoning,,run_20260410_173224_8bf1db5_dirty,final_architecture_comparison,mock-deterministic,model,1.0,60,0.0,0
,,,,,"{'variance_across_trials': 0.25, 'per_state_agreement': 1.0, 'outcome_stability': 0.5, 'accuracy_variance': None, 'nash_distance_variance': None}",internal_ai_tournament,connect4,0.0,0.0,False,1.0,30,60,mock-deterministic,structured_reasoning,,run_20260410_173224_8bf1db5_dirty,final_architecture_comparison,mock-deterministic,model,0.0,0,0.5,30
,0.15041666666666667,,,,"{'variance_across_trials': 0.23409722222222223, 'per_state_agreement': None, 'outcome_stability': 0.6, 'accuracy_variance': None, 'nash_distance_variance': 0.004780659722222222}",blotto_vs_bots,blotto,0.0,0.0,False,1.0,72,120,mock-deterministic,structured_reasoning,,run_20260410_173224_8bf1db5_dirty,final_architecture_comparison,mock-deterministic,model,0.016666666666666666,2,0.38333333333333336,46
20010.8,,0.8,,20.0,"{'variance_across_trials': 0.0, 'per_state_agreement': 1.0, 'outcome_stability': 1.0, 'accuracy_variance': 0.0, 'nash_distance_variance': None}",connect4_oracle_accuracy,connect4,0.0,0.0,False,1.0,30,30,mock-deterministic,structured_reasoning,,run_20260410_173224_8bf1db5_dirty,final_architecture_comparison,mock-deterministic,model,0.0,0,0.0,0
,0.133,,,,"{'variance_across_trials': 0.0, 'per_state_agreement': 1.0, 'outcome_stability': 1.0, 'accuracy_variance': None, 'nash_distance_variance': 0.0026676666666666667}",internal_ai_tournament,blotto,0.0,0.0,False,1.0,0,60,mock-deterministic,structured_reasoning,,run_20260410_173224_8bf1db5_dirty,final_architecture_comparison,structured_reasoning_v1,prompt,1.0,60,0.0,0
,,,,,"{'variance_across_trials': 0.25, 'per_state_agreement': 1.0, 'outcome_stability': 0.5, 'accuracy_variance': None, 'nash_distance_variance': None}",internal_ai_tournament,connect4,0.0,0.0,False,1.0,30,60,mock-deterministic,structured_reasoning,,run_20260410_173224_8bf1db5_dirty,final_architecture_comparison,structured_reasoning_v1,prompt,0.0,0,0.5,30
,0.15041666666666667,,,,"{'variance_across_trials': 0.23409722222222223, 'per_state_agreement': None, 'outcome_stability': 0.6, 'accuracy_variance': None, 'nash_distance_variance': 0.004780659722222222}",blotto_vs_bots,blotto,0.0,0.0,False,1.0,72,120,mock-deterministic,structured_reasoning,,run_20260410_173224_8bf1db5_dirty,final_architecture_comparison,structured_reasoning_v1,prompt,0.016666666666666666,2,0.38333333333333336,46
20010.8,,0.8,,20.0,"{'variance_across_trials': 0.0, 'per_state_agreement': 1.0, 'outcome_stability': 1.0, 'accuracy_variance': 0.0, 'nash_distance_variance': None}",connect4_oracle_accuracy,connect4,0.0,0.0,False,1.0,30,30,mock-deterministic,structured_reasoning,,run_20260410_173224_8bf1db5_dirty,final_architecture_comparison,structured_reasoning_v1,prompt,0.0,0,0.0,0
,0.14833333333333334,,,,"{'variance_across_trials': 0.0, 'per_state_agreement': None, 'outcome_stability': 1.0, 'accuracy_variance': None, 'nash_distance_variance': 0.0024138888888888886}",internal_ai_tournament,blotto,0.0,0.0,False,1.0,0,6,mock-deterministic,structured_reasoning,structured_reasoning_v1,run_20260411_213908_032b2a0_dirty,baseline_architecture_benchmark,single,architecture,1.0,6,0.0,0
,0.125,,,,"{'variance_across_trials': 0.0, 'per_state_agreement': None, 'outcome_stability': 1.0, 'accuracy_variance': None, 'nash_distance_variance': 0.004525}",internal_ai_tournament,blotto,0.0,0.0,False,1.0,0,6,mock-deterministic,structured_reasoning,structured_reasoning_v1,run_20260411_213908_032b2a0_dirty,baseline_architecture_benchmark,parallel,architecture,1.0,6,0.0,0
,,,,,"{'variance_across_trials': 0.0, 'per_state_agreement': 1.0, 'outcome_stability': 1.0, 'accuracy_variance': None, 'nash_distance_variance': None}",internal_ai_tournament,connect4,0.0,0.0,False,1.0,0,6,mock-deterministic,structured_reasoning,structured_reasoning_v1,run_20260411_213908_032b2a0_dirty,baseline_architecture_benchmark,single,architecture,0.0,0,1.0,6
,,,,,"{'variance_across_trials': 0.25, 'per_state_agreement': 1.0, 'outcome_stability': 0.5, 'accuracy_variance': None, 'nash_distance_variance': None}",internal_ai_tournament,connect4,0.0,0.0,False,1.0,3,6,mock-deterministic,structured_reasoning,structured_reasoning_v1,run_20260411_213908_032b2a0_dirty,baseline_architecture_benchmark,parallel,architecture,0.0,0,0.5,3
,0.12666666666666668,,,,"{'variance_across_trials': 0.0, 'per_state_agreement': None, 'outcome_stability': 1.0, 'accuracy_variance': None, 'nash_distance_variance': 0.003255555555555556}",internal_ai_tournament,blotto,0.0,0.0,False,1.0,0,6,mock-deterministic,structured_reasoning,structured_reasoning_v1,run_20260411_213908_032b2a0_dirty,baseline_architecture_benchmark,hierarchical,architecture,1.0,6,0.0,0
,,,,,"{'variance_across_trials': 0.0, 'per_state_agreement': 1.0, 'outcome_stability': 1.0, 'accuracy_variance': None, 'nash_distance_variance': None}",internal_ai_tournament,connect4,0.0,0.0,False,1.0,6,6,mock-deterministic,structured_reasoning,structured_reasoning_v1,run_20260411_213908_032b2a0_dirty,baseline_architecture_benchmark,hierarchical,architecture,0.0,0,0.0,0
,0.14166666666666666,,,,"{'variance_across_trials': 0.1388888888888889, 'per_state_agreement': None, 'outcome_stability': 0.8333333333333334, 'accuracy_variance': None, 'nash_distance_variance': 0.006813888888888889}",blotto_vs_bots,blotto,0.0,0.0,False,1.0,10,12,mock-deterministic,structured_reasoning,structured_reasoning_v1,run_20260411_213908_032b2a0_dirty,baseline_architecture_benchmark,single,architecture,0.0,0,0.16666666666666666,2
,0.15916666666666668,,,,"{'variance_across_trials': 0.24305555555555555, 'per_state_agreement': None, 'outcome_stability': 0.5833333333333334, 'accuracy_variance': None, 'nash_distance_variance': 0.003557638888888889}",blotto_vs_bots,blotto,0.0,0.0,False,1.0,7,12,mock-deterministic,structured_reasoning,structured_reasoning_v1,run_20260411_213908_032b2a0_dirty,baseline_architecture_benchmark,parallel,architecture,0.0,0,0.4166666666666667,5
,0.16333333333333333,,,,"{'variance_across_trials': 0.1875, 'per_state_agreement': None, 'outcome_stability': 0.75, 'accuracy_variance': None, 'nash_distance_variance': 0.006622222222222222}",blotto_vs_bots,blotto,0.0,0.0,False,1.0,9,12,mock-deterministic,structured_reasoning,structured_reasoning_v1,run_20260411_213908_032b2a0_dirty,baseline_architecture_benchmark,hierarchical,architecture,0.0,0,0.25,3
20010.8,,0.8,,20.0,"{'variance_across_trials': 0.0, 'per_state_agreement': 1.0, 'outcome_stability': 1.0, 'accuracy_variance': 0.0, 'nash_distance_variance': None}",connect4_oracle_accuracy,connect4,0.0,0.0,False,1.0,3,3,mock-deterministic,structured_reasoning,structured_reasoning_v1,run_20260411_213908_032b2a0_dirty,baseline_architecture_benchmark,single,architecture,0.0,0,0.0,0
20010.8,,0.8,,20.0,"{'variance_across_trials': 0.0, 'per_state_agreement': 1.0, 'outcome_stability': 1.0, 'accuracy_variance': 0.0, 'nash_distance_variance': None}",connect4_oracle_accuracy,connect4,0.0,0.0,False,1.0,3,3,mock-deterministic,structured_reasoning,structured_reasoning_v1,run_20260411_213908_032b2a0_dirty,baseline_architecture_benchmark,parallel,architecture,0.0,0,0.0,0
20010.8,,0.8,,20.0,"{'variance_across_trials': 0.0, 'per_state_agreement': 1.0, 'outcome_stability': 1.0, 'accuracy_variance': 0.0, 'nash_distance_variance': None}",connect4_oracle_accuracy,connect4,0.0,0.0,False,1.0,3,3,mock-deterministic,structured_reasoning,structured_reasoning_v1,run_20260411_213908_032b2a0_dirty,baseline_architecture_benchmark,hierarchical,architecture,0.0,0,0.0,0
,0.13333333333333333,,,,"{'variance_across_trials': 0.0, 'per_state_agreement': 1.0, 'outcome_stability': 1.0, 'accuracy_variance': None, 'nash_distance_variance': 0.003511111111111111}",internal_ai_tournament,blotto,0.0,0.0,False,1.0,0,18,mock-deterministic,structured_reasoning,,run_20260411_213908_032b2a0_dirty,baseline_architecture_benchmark,mock-deterministic,model,1.0,18,0.0,0
,,,,,"{'variance_across_trials': 0.25, 'per_state_agreement': 1.0, 'outcome_stability': 0.5, 'accuracy_variance': None, 'nash_distance_variance': None}",internal_ai_tournament,connect4,0.0,0.0,False,1.0,9,18,mock-deterministic,structured_reasoning,,run_20260411_213908_032b2a0_dirty,baseline_architecture_benchmark,mock-deterministic,model,0.0,0,0.5,9
,0.15472222222222223,,,,"{'variance_across_trials': 0.2006172839506173, 'per_state_agreement': None, 'outcome_stability': 0.7222222222222222, 'accuracy_variance': None, 'nash_distance_variance': 0.005752700617283951}",blotto_vs_bots,blotto,0.0,0.0,False,1.0,26,36,mock-deterministic,structured_reasoning,,run_20260411_213908_032b2a0_dirty,baseline_architecture_benchmark,mock-deterministic,model,0.0,0,0.2777777777777778,10
20010.8,,0.8,,20.0,"{'variance_across_trials': 0.0, 'per_state_agreement': 1.0, 'outcome_stability': 1.0, 'accuracy_variance': 0.0, 'nash_distance_variance': None}",connect4_oracle_accuracy,connect4,0.0,0.0,False,1.0,9,9,mock-deterministic,structured_reasoning,,run_20260411_213908_032b2a0_dirty,baseline_architecture_benchmark,mock-deterministic,model,0.0,0,0.0,0
,0.13333333333333333,,,,"{'variance_across_trials': 0.0, 'per_state_agreement': 1.0, 'outcome_stability': 1.0, 'accuracy_variance': None, 'nash_distance_variance': 0.003511111111111111}",internal_ai_tournament,blotto,0.0,0.0,False,1.0,0,18,mock-deterministic,structured_reasoning,,run_20260411_213908_032b2a0_dirty,baseline_architecture_benchmark,structured_reasoning_v1,prompt,1.0,18,0.0,0
,,,,,"{'variance_across_trials': 0.25, 'per_state_agreement': 1.0, 'outcome_stability': 0.5, 'accuracy_variance': None, 'nash_distance_variance': None}",internal_ai_tournament,connect4,0.0,0.0,False,1.0,9,18,mock-deterministic,structured_reasoning,,run_20260411_213908_032b2a0_dirty,baseline_architecture_benchmark,structured_reasoning_v1,prompt,0.0,0,0.5,9
,0.15472222222222223,,,,"{'variance_across_trials': 0.2006172839506173, 'per_state_agreement': None, 'outcome_stability': 0.7222222222222222, 'accuracy_variance': None, 'nash_distance_variance': 0.005752700617283951}",blotto_vs_bots,blotto,0.0,0.0,False,1.0,26,36,mock-deterministic,structured_reasoning,,run_20260411_213908_032b2a0_dirty,baseline_architecture_benchmark,structured_reasoning_v1,prompt,0.0,0,0.2777777777777778,10
20010.8,,0.8,,20.0,"{'variance_across_trials': 0.0, 'per_state_agreement': 1.0, 'outcome_stability': 1.0, 'accuracy_variance': 0.0, 'nash_distance_variance': None}",connect4_oracle_accuracy,connect4,0.0,0.0,False,1.0,9,9,mock-deterministic,structured_reasoning,,run_20260411_213908_032b2a0_dirty,baseline_architecture_benchmark,structured_reasoning_v1,prompt,0.0,0,0.0,0
,0.14833333333333334,,,,"{'variance_across_trials': 0.0, 'per_state_agreement': None, 'outcome_stability': 1.0, 'accuracy_variance': None, 'nash_distance_variance': 0.0024138888888888886}",internal_ai_tournament,blotto,0.0,0.0,False,1.0,0,6,mock-deterministic,structured_reasoning,structured_reasoning_v1,run_20260411_214117_032b2a0_dirty,baseline_architecture_benchmark,single,architecture,1.0,6,0.0,0
,0.125,,,,"{'variance_across_trials': 0.0, 'per_state_agreement': None, 'outcome_stability': 1.0, 'accuracy_variance': None, 'nash_distance_variance': 0.004525}",internal_ai_tournament,blotto,0.0,0.0,False,1.0,0,6,mock-deterministic,structured_reasoning,structured_reasoning_v1,run_20260411_214117_032b2a0_dirty,baseline_architecture_benchmark,parallel,architecture,1.0,6,0.0,0
,,,,,"{'variance_across_trials': 0.0, 'per_state_agreement': 1.0, 'outcome_stability': 1.0, 'accuracy_variance': None, 'nash_distance_variance': None}",internal_ai_tournament,connect4,0.0,0.0,False,1.0,0,6,mock-deterministic,structured_reasoning,structured_reasoning_v1,run_20260411_214117_032b2a0_dirty,baseline_architecture_benchmark,single,architecture,0.0,0,1.0,6
,,,,,"{'variance_across_trials': 0.25, 'per_state_agreement': 1.0, 'outcome_stability': 0.5, 'accuracy_variance': None, 'nash_distance_variance': None}",internal_ai_tournament,connect4,0.0,0.0,False,1.0,3,6,mock-deterministic,structured_reasoning,structured_reasoning_v1,run_20260411_214117_032b2a0_dirty,baseline_architecture_benchmark,parallel,architecture,0.0,0,0.5,3
,0.12666666666666668,,,,"{'variance_across_trials': 0.0, 'per_state_agreement': None, 'outcome_stability': 1.0, 'accuracy_variance': None, 'nash_distance_variance': 0.003255555555555556}",internal_ai_tournament,blotto,0.0,0.0,False,1.0,0,6,mock-deterministic,structured_reasoning,structured_reasoning_v1,run_20260411_214117_032b2a0_dirty,baseline_architecture_benchmark,hierarchical,architecture,1.0,6,0.0,0
,,,,,"{'variance_across_trials': 0.0, 'per_state_agreement': 1.0, 'outcome_stability': 1.0, 'accuracy_variance': None, 'nash_distance_variance': None}",internal_ai_tournament,connect4,0.0,0.0,False,1.0,6,6,mock-deterministic,structured_reasoning,structured_reasoning_v1,run_20260411_214117_032b2a0_dirty,baseline_architecture_benchmark,hierarchical,architecture,0.0,0,0.0,0
,0.14166666666666666,,,,"{'variance_across_trials': 0.1388888888888889, 'per_state_agreement': None, 'outcome_stability': 0.8333333333333334, 'accuracy_variance': None, 'nash_distance_variance': 0.006813888888888889}",blotto_vs_bots,blotto,0.0,0.0,False,1.0,10,12,mock-deterministic,structured_reasoning,structured_reasoning_v1,run_20260411_214117_032b2a0_dirty,baseline_architecture_benchmark,single,architecture,0.0,0,0.16666666666666666,2
,0.15916666666666668,,,,"{'variance_across_trials': 0.24305555555555555, 'per_state_agreement': None, 'outcome_stability': 0.5833333333333334, 'accuracy_variance': None, 'nash_distance_variance': 0.003557638888888889}",blotto_vs_bots,blotto,0.0,0.0,False,1.0,7,12,mock-deterministic,structured_reasoning,structured_reasoning_v1,run_20260411_214117_032b2a0_dirty,baseline_architecture_benchmark,parallel,architecture,0.0,0,0.4166666666666667,5
,0.16333333333333333,,,,"{'variance_across_trials': 0.1875, 'per_state_agreement': None, 'outcome_stability': 0.75, 'accuracy_variance': None, 'nash_distance_variance': 0.006622222222222222}",blotto_vs_bots,blotto,0.0,0.0,False,1.0,9,12,mock-deterministic,structured_reasoning,structured_reasoning_v1,run_20260411_214117_032b2a0_dirty,baseline_architecture_benchmark,hierarchical,architecture,0.0,0,0.25,3
